,sentence,aspect,ground_truth,predict_label,result
267,"I sent it back and found this time that the aspect_term was faulty, so I got a new one and some other fixes they found.",battery,negative,negative,True
268,"The fact that the aspect_term reacts to the lighting around you is an added luxury-when you are working around others in dark areas and want privacy or don't want to bother them with bright lighting, it is very convenient to have a darker, softer lit aspect_term.",screen,positive,positive,True
269,"The fact that the aspect_term reacts to the lighting around you is an added luxury-when you are working around others in dark areas and want privacy or don't want to bother them with bright lighting, it is very convenient to have a darker, softer lit aspect_term.",screen,positive,positive,True
270,"The aspect_term was completely dead, in fact it had grown about a quarter inch thick lump on the underside.",battery,negative,negative,True
271,The machine is slow to aspect_term and occasionally crashes completely.,boot up,negative,negative,True
272,For the [$] aspect_term (special offer) this is a great laptop.,price,positive,positive,True
273,The sheer aspect_term and aspect_term makes the MacBook Pro a must have for any techie!,power,positive,positive,True
274,The sheer aspect_term and aspect_term makes the MacBook Pro a must have for any techie!,flexibility,positive,positive,True
275,aspect_term in a hurry and everything is ready to go.,Starts up,positive,positive,True
276,"(I had been a aspect_term / aspect_term user before this) I love the aspect_term because the aspect_term is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",Windows,neutral,neutral,True
277,"(I had been a aspect_term / aspect_term user before this) I love the aspect_term because the aspect_term is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",Linux,neutral,neutral,True
278,"(I had been a aspect_term / aspect_term user before this) I love the aspect_term because the aspect_term is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",size,positive,neutral,False
279,"(I had been a aspect_term / aspect_term user before this) I love the aspect_term because the aspect_term is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",screen,positive,negative,False
280,It aspect_term in the morning in less than 30 seconds and I have never had any issues with it freezing.,fires up,positive,negative,False
281,MY ONLY PROBLEM IS I CAN NOT REG. THE aspect_term.,PRODUCT KEY,negative,neutral,False
282,aspect_term was higher when purchased on MAC when compared to aspect_term showing on PC when I bought this product.,Price,negative,neutral,False
283,aspect_term was higher when purchased on MAC when compared to aspect_term showing on PC when I bought this product.,price,positive,negative,False
284,You may need to special order a aspect_term.,bag,neutral,neutral,True
285,From the aspect_term to the aspect_term this aspect_term beats aspect_term easily.,speed,positive,neutral,False
286,From the aspect_term to the aspect_term this aspect_term beats aspect_term easily.,multi touch gestures,positive,neutral,False
287,From the aspect_term to the aspect_term this aspect_term beats aspect_term easily.,operating system,positive,neutral,False
288,From the aspect_term to the aspect_term this aspect_term beats aspect_term easily.,Windows,negative,neutral,False
289,Take your time and go through the aspect_term patiently.,tutorials,neutral,neutral,True
290,The aspect_term was a good choice.,gray color,positive,positive,True
291,"It's been time for a new laptop, and the only debate was which aspect_term of the Mac laptops, and whether to spring for the aspect_term.",size,neutral,negative,False
292,"It's been time for a new laptop, and the only debate was which aspect_term of the Mac laptops, and whether to spring for the aspect_term.",retina display,neutral,neutral,True
293,"I considered I may have too much on the computer, but after looking, there was plenty of aspect_term and that is not the issue.",space,positive,positive,True
294,I sent it back to Toshiba twice they covered it under the  aspect_term.,warranty,positive,negative,False
295,"It is a REAL aspect_term, not the toy I saw in other brands.",touchpad,positive,negative,False
296,The aspect_term is probably an hour at best.,battery life,negative,negative,True
297,"Also, the aspect_term was a problem.",extended warranty,negative,negative,True
298,"It is robust, with a friendly aspect_term as all Apple products.",use,positive,positive,True
299,"Only other thing is that if you are using this for aspect_term Apple doesnt provide any kind of aspect_term ( such as works for aspect_term ), but aspect_term is cheap compared to aspect_term.",document creation,neutral,neutral,True
300,"Only other thing is that if you are using this for aspect_term Apple doesnt provide any kind of aspect_term ( such as works for aspect_term ), but aspect_term is cheap compared to aspect_term.",word processor,negative,negative,True
301,"Only other thing is that if you are using this for aspect_term Apple doesnt provide any kind of aspect_term ( such as works for aspect_term ), but aspect_term is cheap compared to aspect_term.",windows,neutral,neutral,True
302,"Only other thing is that if you are using this for aspect_term Apple doesnt provide any kind of aspect_term ( such as works for aspect_term ), but aspect_term is cheap compared to aspect_term.",iwork,positive,positive,True
303,"Only other thing is that if you are using this for aspect_term Apple doesnt provide any kind of aspect_term ( such as works for aspect_term ), but aspect_term is cheap compared to aspect_term.",office,negative,negative,True
304,After that I turned to email in my next vain help to get them to acknowledge that the aspect_term was still valid.,warranty,neutral,negative,False
305,Came with aspect_term and aspect_term already loaded.,iPhoto,neutral,neutral,True
306,Came with aspect_term and aspect_term already loaded.,garage band,neutral,positive,False
307,Didn't aspect_term when shipped from Walmart.com but went into a store and exchanged for a working laptop (same make/model).,work,negative,negative,True
308,The Computer itself is a good product but the aspect_term stinks.,repair depot,negative,negative,True
309,"PC users work in aspect_term, while Mac users work in aspect_term.",Word,neutral,neutral,True
310,"PC users work in aspect_term, while Mac users work in aspect_term.",Pages,neutral,neutral,True
311,The aspect_term almost looked like a barcode when it froze.,screen,negative,negative,True
312,"I also purchased aspect_term to go with it which has aspect_term for aspect_term, aspect_term, and aspect_term ( similar to aspect_term ).",iWork,neutral,neutral,True
313,"I also purchased aspect_term to go with it which has aspect_term for aspect_term, aspect_term, and aspect_term ( similar to aspect_term ).",programs,neutral,positive,False
314,"I also purchased aspect_term to go with it which has aspect_term for aspect_term, aspect_term, and aspect_term ( similar to aspect_term ).",word processing,neutral,neutral,True
315,"I also purchased aspect_term to go with it which has aspect_term for aspect_term, aspect_term, and aspect_term ( similar to aspect_term ).",spreadsheets,neutral,neutral,True
316,"I also purchased aspect_term to go with it which has aspect_term for aspect_term, aspect_term, and aspect_term ( similar to aspect_term ).",presentations,neutral,neutral,True
317,"I also purchased aspect_term to go with it which has aspect_term for aspect_term, aspect_term, and aspect_term ( similar to aspect_term ).",Microsoft Office,neutral,neutral,True
318,This computer that I have has had issues with the aspect_term where it lost half the aspect_term.,keyboard,negative,negative,True
319,This computer that I have has had issues with the aspect_term where it lost half the aspect_term.,keyboard functions,negative,negative,True
320,"The keyboard, which generally felt okay even for someone used to a aspect_term, now looks terrible.",desktop keyboard,neutral,negative,False
321,Also kinda loud when the aspect_term was running.,fan,negative,negative,True
322,The aspect_term is amazingly long at 7hrs and 5hrs if you use it.,battery life,positive,positive,True
323,You can call HP and they want you to buy more aspect_term to fix it.,software,neutral,negative,False
324,"That included the extra aspect_term, the aspect_term and the aspect_term I got (that WAS worth the money), the aspect_term for my supposedly aspect_term computer, the aspect_term and the aspect_term.",Sony Sonic Stage software,neutral,neutral,True
325,"That included the extra aspect_term, the aspect_term and the aspect_term I got (that WAS worth the money), the aspect_term for my supposedly aspect_term computer, the aspect_term and the aspect_term.",speakers,positive,neutral,False
326,"That included the extra aspect_term, the aspect_term and the aspect_term I got (that WAS worth the money), the aspect_term for my supposedly aspect_term computer, the aspect_term and the aspect_term.",subwoofer,positive,neutral,False
327,"That included the extra aspect_term, the aspect_term and the aspect_term I got (that WAS worth the money), the aspect_term for my supposedly aspect_term computer, the aspect_term and the aspect_term.",bluetooth mouse,neutral,neutral,True
328,"That included the extra aspect_term, the aspect_term and the aspect_term I got (that WAS worth the money), the aspect_term for my supposedly aspect_term computer, the aspect_term and the aspect_term.",bluetooth enabled,negative,neutral,False
329,"That included the extra aspect_term, the aspect_term and the aspect_term I got (that WAS worth the money), the aspect_term for my supposedly aspect_term computer, the aspect_term and the aspect_term.",extended life battery,neutral,neutral,True
330,"That included the extra aspect_term, the aspect_term and the aspect_term I got (that WAS worth the money), the aspect_term for my supposedly aspect_term computer, the aspect_term and the aspect_term.",Docking port,neutral,neutral,True
331,"I upgraded it's aspect_term to 2GB, I am very happy with it.",RAM,positive,positive,True
332,"Great Laptop for the aspect_term, aspect_term well with aspect_term.",price,positive,positive,True
333,"Great Laptop for the aspect_term, aspect_term well with aspect_term.",works,positive,positive,True
334,"Great Laptop for the aspect_term, aspect_term well with aspect_term.",action pack games,neutral,positive,False
335,I am loving the fast aspect_term also.,performance,positive,positive,True
336,Many kinds of aspect_term that is necessary to the working person is not available and cannot be downloaded.,software,negative,negative,True
337,I took off a star because the machine has a lot of junk aspect_term on it.,software,negative,negative,True
338,The aspect_term shows great aspect_term.,screen,positive,positive,True
339,The aspect_term shows great aspect_term.,colors,positive,positive,True
340,PC never worked right even after aspect_term fixed.,BIOS,negative,negative,True
341,"The aspect_term of this is better than the Toshiba, too.",feel,positive,positive,True
342,I was amazed at how fast the aspect_term was.,delivery,positive,positive,True
343,the only fact i dont like about apples is they generally use aspect_term and i dont use aspect_term but after i install aspect_term i love every single bit about it.,safari,negative,neutral,False
344,the only fact i dont like about apples is they generally use aspect_term and i dont use aspect_term but after i install aspect_term i love every single bit about it.,safari,negative,neutral,False
345,the only fact i dont like about apples is they generally use aspect_term and i dont use aspect_term but after i install aspect_term i love every single bit about it.,Mozzilla firfox,positive,neutral,False
346,"Though please note that sometimes it crashes, and the aspect_term isnt superb.",sound quality,negative,positive,False
347,The troubleshooting said it was the aspect_term so we ordered a new one.,AC adaptor,neutral,negative,False
348,It is good to know that I can mobilize without having to worry about the aspect_term.,battery life,positive,neutral,False
349,(but aspect_term can be purchased) IF I ever need a laptop again I am for sure purchasing another Toshiba!!,Office,neutral,negative,False
350,the aspect_term are hard to push.,mouse buttons,negative,negative,True
351,"From the get-go, the M6809 was unsteady in its aspect_term;",operation,negative,negative,True
352,This is a nicely aspect_term laptop with lots of aspect_term and long aspect_term.,sized,positive,positive,True
353,This is a nicely aspect_term laptop with lots of aspect_term and long aspect_term.,processing power,positive,positive,True
354,This is a nicely aspect_term laptop with lots of aspect_term and long aspect_term.,battery life,positive,positive,True
355,With the needs of a professional photographer I generally need to keep up with the best aspect_term.,specs,neutral,positive,False
356,when i called to have another one shipped or to get my money back they said the aspect_term is 23 twenty three days from the date of purchase.,return policy,negative,negative,True
357,"The sound as mentioned earlier isn't the best, but it can be solved with aspect_term.",headphones,neutral,negative,False
358,But you must get the aspect_term.,15 inch,positive,neutral,False
359,THE aspect_term IS TERRIFIC!!,CUSTOMER SERVICE,positive,positive,True
360,It is lightweight and the perfect aspect_term to carry to class.,size,positive,positive,True
361,"Note, however, that any existing aspect_term you have will not work with the aspect_term.",MagSafe accessories,neutral,neutral,True
362,"Note, however, that any existing aspect_term you have will not work with the aspect_term.",MagSafe 2 connection,negative,neutral,False
363,Plus aspect_term as a replacement for the aspect_term is surprisingly intuitive.,two finger clicking,positive,positive,True
364,Plus aspect_term as a replacement for the aspect_term is surprisingly intuitive.,right click button,neutral,positive,False
365,they had to replace the aspect_term in April,motherboard,negative,negative,True
366,"I also love the small, convenient aspect_term of my laptop, making it a perfect tool for my academic studies.",size,positive,positive,True
367,"I work in film editing and post production, so I need a laptop that not only has aspect_term, but aspect_term and aspect_term as well.",power,neutral,positive,False
368,"I work in film editing and post production, so I need a laptop that not only has aspect_term, but aspect_term and aspect_term as well.",memory,neutral,positive,False
369,"I work in film editing and post production, so I need a laptop that not only has aspect_term, but aspect_term and aspect_term as well.",speed,neutral,positive,False
370,and the aspect_term is the worst ever.,speakers,negative,negative,True
371,But I needed a laptop for aspect_term.,school use,neutral,neutral,True
372,"I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial aspect_term you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers).",expense,negative,positive,False
373,The aspect_term are great.,graphics,positive,positive,True
374,Second aspect_term has walls inside that need to be broken if you what to install one.,HDD cover,neutral,negative,False
375,"Great laptop for school, easy to aspect_term for beginners in the household.",use,positive,positive,True
376,The aspect_term is bright and the aspect_term is nice;,screen,positive,positive,True
377,The aspect_term is bright and the aspect_term is nice;,keyboard,positive,positive,True
378,"I was told by many  that it was a great computer, but we got one of these, and it worked  great for one year, and as soon as the aspect_term was up, then it got  really bad.",warrenty,negative,negative,True
379,Only thing I would want to add to this is an internal aspect_term.,bluray read/write drive,negative,neutral,False
380,"Since the machine's slim aspect_term is critical to me, that was a problem.",profile,negative,negative,True
381,the aspect_term are esay to aspect_term and are quick to process this computer works like a charm.,programs,positive,positive,True
382,the aspect_term are esay to aspect_term and are quick to process this computer works like a charm.,use,positive,positive,True
383,I would  rather spend my money on a computer that aspect_term more then a Toshiba that  isn't good at all.,costs,negative,negative,True
384,After replacing the aspect_term the aspect_term stopped working  (3 months of use) which was frustrating.,hard drive,neutral,neutral,True
385,After replacing the aspect_term the aspect_term stopped working  (3 months of use) which was frustrating.,battery,negative,negative,True
386,The computer will constantly be getting hot and burning your leg unless you go through the hassle of taking off the entire back of it just to clean out the aspect_term.,fan,negative,negative,True
387,It rarely aspect_term and when it does it's incredibly slow.,works,negative,negative,True
388,All the aspect_term are much needed since this is my main computer.,ports,neutral,negative,False
389,"I got it back and my aspect_term and aspect_term were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my aspect_term and aspect_term anytime they went out.",built-in webcam,negative,neutral,False
390,"I got it back and my aspect_term and aspect_term were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my aspect_term and aspect_term anytime they went out.",built-in mic,negative,negative,True
391,"I got it back and my aspect_term and aspect_term were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my aspect_term and aspect_term anytime they went out.",cam,negative,neutral,False
392,"I got it back and my aspect_term and aspect_term were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my aspect_term and aspect_term anytime they went out.",mic,negative,neutral,False
393,"First off, I really do like my MBP... once used to the aspect_term it is pretty easy to get around, and the aspect_term is great... eg the aspect_term is one of the best to type on.",OS,positive,positive,True
394,"First off, I really do like my MBP... once used to the aspect_term it is pretty easy to get around, and the aspect_term is great... eg the aspect_term is one of the best to type on.",overall build,positive,positive,True
395,"First off, I really do like my MBP... once used to the aspect_term it is pretty easy to get around, and the aspect_term is great... eg the aspect_term is one of the best to type on.",keyboard,positive,positive,True
396,It's not inexpensive but the aspect_term is impressive for a computer this small.,Hardware performance,positive,positive,True
397,The aspect_term stopped working on mine after 10 months.,lcd screen,negative,negative,True
398,It is super easy to aspect_term.,use,positive,positive,True
399,"this computer will last you at least 7 years, thats an amazing aspect_term spanned an electronic.",life,positive,positive,True
400,Sure it's not light and slim but the aspect_term make up for it 100%.,features,positive,positive,True
401,All for such a great aspect_term.,price,positive,positive,True
402,With the macbook pro it comes with free aspect_term to protect it from viruses and other intrusive things from downloads and internet surfing or emails.,securitysoftware,positive,positive,True
403,Then after 4 or so months the aspect_term stopped working so I was forced to go out and buy new aspect_term just to keep this computer running.,charger,negative,negative,True
404,Then after 4 or so months the aspect_term stopped working so I was forced to go out and buy new aspect_term just to keep this computer running.,hardware,negative,negative,True
405,"After way too many times sending the thing in for repairs (aspect_term was slow, and without the laptop I had no access to the internet, and thus no way of tracking it to find out when I might hope to see my computer again), it finally kicked the bucket after just over 2 years.",delivery service,negative,negative,True
406,"But we had paid for aspect_term, and there was none.",bluetooth,negative,negative,True
407,Loaded with aspect_term.,bloatware,neutral,neutral,True
408,aspect_term is a nightmare.,Vista,negative,negative,True
409,The aspect_term is quiet.,SuperDrive,positive,positive,True
410,This newer netbook has no aspect_term or aspect_term.,hard drive,neutral,negative,False
411,This newer netbook has no aspect_term or aspect_term.,network lights,neutral,negative,False
412,I hate the aspect_term and I have done everything I could do the change it.,display screen,negative,negative,True
413,I regret buying it before understanding how awful it is to aspect_term.,use,negative,negative,True
414,"My friend reports the notebook is astonishing in aspect_term, aspect_term, and ease of aspect_term.",performance,positive,positive,True
415,"My friend reports the notebook is astonishing in aspect_term, aspect_term, and ease of aspect_term.",picture quality,positive,positive,True
416,"My friend reports the notebook is astonishing in aspect_term, aspect_term, and ease of aspect_term.",use,positive,positive,True
417,The black model also has a very nice seamless aspect_term - one of the better looking notebooks I've seen.,appearance,positive,positive,True
418,"In due course, I'll remove the aspect_term from this new MacBook Pro and dump it where it belongs - in the trash.",hard disc,negative,negative,True
419,I had something else go wrong and they said it had to be in good working order to be able to buy the aspect_term.,warranty,negative,neutral,False
420,"Then, within 5 months, the aspect_term crapped out on me.",charger,negative,negative,True
421,"So happy with this purchase, I just wish it came with aspect_term.",Microsoft Word,neutral,neutral,True
422,"Anyway, in early July of this year, the aspect_term stopped working, and the computer stared having issues with aspect_term.",DVD burner,negative,negative,True
423,"Anyway, in early July of this year, the aspect_term stopped working, and the computer stared having issues with aspect_term.",power supply,negative,neutral,False
424,The Toshiba laptop I am using is easier to aspect_term than most I have tried.,use,positive,positive,True
425,"aspect_term is easy to work with, like all the other aspect_term I've had experience with.",Garageband,positive,positive,True
426,"aspect_term is easy to work with, like all the other aspect_term I've had experience with.",apple applications,positive,positive,True
427,Laptop is advertised as a aspect_term but the aspect_term looks like that of a aspect_term.,"15""",neutral,neutral,True
428,Laptop is advertised as a aspect_term but the aspect_term looks like that of a aspect_term.,casing,negative,positive,False
429,Laptop is advertised as a aspect_term but the aspect_term looks like that of a aspect_term.,"17""",neutral,neutral,True
430,"My aspect_term developed exposed wires within the first year of ownership, so it was covered by the aspect_term.",power supply cord,negative,negative,True
431,"My aspect_term developed exposed wires within the first year of ownership, so it was covered by the aspect_term.",Applecare warranty plan,positive,neutral,False
432,I like coming back to aspect_term but this laptop is lacking in aspect_term compared to my $400  old HP laptop.,Mac OS,positive,negative,False
433,I like coming back to aspect_term but this laptop is lacking in aspect_term compared to my $400  old HP laptop.,speaker quality,negative,negative,True
434,"2 months later, the aspect_term went.",battery,negative,negative,True
435,It is easy to go from one aspect_term to another.,keyboard,neutral,positive,False
436,"I spoke with a aspect_term at Micro Center and his girlfriend is having the same problem with her aspect_term, so it's not just an isolated incident!!!",service rep,neutral,neutral,True
437,"I spoke with a aspect_term at Micro Center and his girlfriend is having the same problem with her aspect_term, so it's not just an isolated incident!!!",power adapter,negative,negative,True
438,"Finally, I should note that I took the aspect_term from my old EeePC and installed it before I even powered on for the first time.",2GB RAM stick,neutral,negative,False
439,The aspect_term is a bit obscure in the rear corner.,on/off switch,negative,negative,True
440,air has higher aspect_term but the aspect_term are small.,resolution,positive,negative,False
441,air has higher aspect_term but the aspect_term are small.,fonts,negative,negative,True
442,"Put a aspect_term and use a aspect_term, this aspect_term is silky smooth!",SSD,neutral,positive,False
443,"Put a aspect_term and use a aspect_term, this aspect_term is silky smooth!","21"" LED screen",neutral,positive,False
444,"Put a aspect_term and use a aspect_term, this aspect_term is silky smooth!",set up,positive,positive,True
445,After fumbling around with the aspect_term I started searching the internet for a fix and found a number of forums on fixing the issue.,OS,negative,negative,True
446,"I love the easy to see aspect_term, and It aspect_term well for work, persoal or just play.",screen,positive,positive,True
447,"I love the easy to see aspect_term, and It aspect_term well for work, persoal or just play.",works,positive,positive,True
448,"When considering a Mac, look at the total aspect_term and not just the initial aspect_term.",cost of ownership,neutral,neutral,True
449,"When considering a Mac, look at the total aspect_term and not just the initial aspect_term.",price tag,neutral,neutral,True
450,"(Beware, their aspect_term could send you back making you feel that only they know what a computer is.",staff,negative,negative,True
451,"It's fast, light, and is perfect for aspect_term, which is mostly why I bought it in the first place.",media editing,positive,positive,True
452,"I was loving this Netbook because it had an amazing aspect_term and aspect_term and was small and light, but after 1 week it stopped openning web pages for me ( even after installing new aspect_term ) then eventually it just started giving me a blue screen and crashing everytime I booted it.",screen,positive,positive,True
453,"I was loving this Netbook because it had an amazing aspect_term and aspect_term and was small and light, but after 1 week it stopped openning web pages for me ( even after installing new aspect_term ) then eventually it just started giving me a blue screen and crashing everytime I booted it.",display,positive,positive,True
454,"I was loving this Netbook because it had an amazing aspect_term and aspect_term and was small and light, but after 1 week it stopped openning web pages for me ( even after installing new aspect_term ) then eventually it just started giving me a blue screen and crashing everytime I booted it.",browsers,neutral,neutral,True
455,"I run aspect_term, aspect_term, aspect_term, aspect_term, aspect_term, aspect_term and a few other aspect_term constantly at the same time.",Dreamweaver,neutral,neutral,True
456,"I run aspect_term, aspect_term, aspect_term, aspect_term, aspect_term, aspect_term and a few other aspect_term constantly at the same time.",Final Cut Pro 7,neutral,neutral,True
457,"I run aspect_term, aspect_term, aspect_term, aspect_term, aspect_term, aspect_term and a few other aspect_term constantly at the same time.",Photoshop,neutral,neutral,True
458,"I run aspect_term, aspect_term, aspect_term, aspect_term, aspect_term, aspect_term and a few other aspect_term constantly at the same time.",Safari,neutral,neutral,True
459,"I run aspect_term, aspect_term, aspect_term, aspect_term, aspect_term, aspect_term and a few other aspect_term constantly at the same time.",Firefox,neutral,neutral,True
460,"I run aspect_term, aspect_term, aspect_term, aspect_term, aspect_term, aspect_term and a few other aspect_term constantly at the same time.",MSN Messenger,neutral,neutral,True
461,"I run aspect_term, aspect_term, aspect_term, aspect_term, aspect_term, aspect_term and a few other aspect_term constantly at the same time.",applications,neutral,neutral,True
462,Not sure on aspect_term.,Windows 8,neutral,negative,False
463,I loaded aspect_term via aspect_term and it works flawlessly!,windows 7,positive,positive,True
464,I loaded aspect_term via aspect_term and it works flawlessly!,Bootcamp,positive,positive,True
465,Then after paying for it to be examined I was told it was same problem cited on website but I'd have to pay anyways since it was past aspect_term.,warrenty,negative,negative,True
466,The receiver was full of superlatives for the aspect_term and aspect_term.,quality,positive,positive,True
467,The receiver was full of superlatives for the aspect_term and aspect_term.,performance,positive,positive,True
468,The aspect_term is too slick.,keyboard,negative,negative,True
469,"Typically, when I purchase a new laptop I always end up using an aspect_term for convenience.",external mouse,neutral,neutral,True
470,"They gave me a hard time yet again, but their was a malfunction in the aspect_term itself, it didn't die.",battery,negative,negative,True
471,Registration/1st aspect_term is easy.,use,positive,positive,True
472,We paid for the aspect_term and the aspect_term after that one ended as well.,three year warranty,neutral,neutral,True
473,We paid for the aspect_term and the aspect_term after that one ended as well.,extended warranty,neutral,neutral,True
474,"Great aspect_term, fast aspect_term - Computer works as if brand new, no problems, very pleased",value,positive,positive,True
475,"Great aspect_term, fast aspect_term - Computer works as if brand new, no problems, very pleased",delivery,positive,positive,True
476,Adjust the aspect_term since it's not that responsive to begin with.,sensitivity,negative,negative,True
477,"Once open, the aspect_term is razor sharp.",leading edge,negative,negative,True
478,"The aspect_term is slightly recessed and upside down (the aspect_term cannot be accessed), if this was a self ejecting aspect_term this would not be an issue, but its not.",SD card reader,negative,negative,True
479,"The aspect_term is slightly recessed and upside down (the aspect_term cannot be accessed), if this was a self ejecting aspect_term this would not be an issue, but its not.",nail slot on the card,negative,negative,True
480,"The aspect_term is slightly recessed and upside down (the aspect_term cannot be accessed), if this was a self ejecting aspect_term this would not be an issue, but its not.",slot,negative,negative,True
481,The aspect_term is very competitive.,pricing,positive,positive,True
482,I like how the aspect_term is so simple and easy to aspect_term.,Mac OS,positive,positive,True
483,I like how the aspect_term is so simple and easy to aspect_term.,use,positive,positive,True
484,"Now the aspect_term is going darker, darker, darker.",screen,negative,negative,True
485,I've lived with the crashes and slow aspect_term and restarts.,operation,negative,negative,True
486,I've also had to have the aspect_term replaced at my expense.,keyboard,negative,negative,True
487,The aspect_term are terrible and are probably the cheapest ones I have ever seen in a laptop so if your planning to listen to music I suggest you get something better.,speakers,negative,negative,True
488,also it comes with very useful aspect_term like aspect_term that it is the best aspect_term i have ever had,applications,positive,positive,True
489,also it comes with very useful aspect_term like aspect_term that it is the best aspect_term i have ever had,iphoto,positive,neutral,False
490,also it comes with very useful aspect_term like aspect_term that it is the best aspect_term i have ever had,photo application,positive,positive,True
491,"Fully aspect_term, the MacBook Pro can last about five hours unplugged.",charged,positive,positive,True
492,"I would recommend this computer to anyone searching for the perfect laptop, and the aspect_term is amazing.",battery life,positive,positive,True
493,tons of bloatware and junk aspect_term.,programs,negative,negative,True
494,I have only had PCs with aspect_term before so this takes a little getting use to.,Windows,neutral,negative,False
495,Can listen to my music and watch my videos with ease and with a great aspect_term.,display,positive,positive,True
496,MAYBE The aspect_term improvement were not The product they Want to offer.,Mac OS,negative,negative,True
497,and they replaced the awesome ergonomic small lightweight aspect_term with a aspect_term that weighed more than the machine itself.,power supply,positive,positive,True
498,and they replaced the awesome ergonomic small lightweight aspect_term with a aspect_term that weighed more than the machine itself.,power supply,negative,positive,False
499,I should have checked this before I installed my aspect_term.,applications,neutral,neutral,True
500,At first it worked well for a month or so then the aspect_term failed and I send it in to toshiba some complaints and three weeks later I then receive my laptop back only to discover that it still has the same problem so now I have to send it back again to get it fixed again.,system board,negative,negative,True
501,aspect_term is reasonable aspect_term.,Keyboard,positive,positive,True
502,aspect_term is reasonable aspect_term.,size,positive,positive,True
503,Apple is aware of this issue and this is either old stock or a defective aspect_term involving the aspect_term.,design,neutral,negative,False
504,Apple is aware of this issue and this is either old stock or a defective aspect_term involving the aspect_term.,intel 4000 graphics chipset,neutral,neutral,True
505,I did not have to call the aspect_term at all.,support line,neutral,neutral,True
506,lots of extra aspect_term but the aspect_term is ridiculously small.,space,positive,positive,True
507,lots of extra aspect_term but the aspect_term is ridiculously small.,keyboard,negative,positive,False
508,The difference is the Toshiba had a lot more aspect_term and aspect_term.,memory,positive,positive,True
509,The difference is the Toshiba had a lot more aspect_term and aspect_term.,hard drive space,positive,neutral,False
510,"But with this laptop, the aspect_term is very weak and the aspect_term comes out sounding tinny.",bass,negative,negative,True
511,"But with this laptop, the aspect_term is very weak and the aspect_term comes out sounding tinny.",sound,negative,negative,True
512,"Having heard from friends and family about how reliable a Mac product is, I never expected to have an aspect_term crash within the first month, but I did.",application,negative,negative,True
513,Getting the aspect_term is a must.,Apple Care plan,positive,negative,False
514,even though I had the receipt in front of me proving it still had 2 months left on the aspect_term.,warranty,negative,negative,True
515,The aspect_term is spectacular.,internet speed,positive,positive,True
516,!so nice .. stable .. fast .. now i got my aspect_term !,SSD,positive,positive,True
517,"The aspect_term is great for this model, I only plan on using it for media in the entertainment room.",price,positive,positive,True
518,I am used to computers with aspect_term so I am having a little difficulty finding my way around.,windows,neutral,neutral,True
519,Put a aspect_term on it and is a little better but that is my only complaint.,cover,neutral,negative,False
520,"It was slow, locked up, and also had aspect_term replaced after only 2 months!",hardware,negative,negative,True
521,I liked the aspect_term.,aluminum body,positive,positive,True
522,"With today's company fighting over marketshare, its a shame that ASUS can get away with the inept aspect_term answering thephone.",staff,negative,negative,True
523,Thank goodness for aspect_term!,OpenOffice,positive,positive,True
524,"Called Acer many times, they want me to pay the aspect_term to ship it to their aspect_term - I was very disappointed since it is a brand new computer!",shipping,negative,negative,True
525,"Called Acer many times, they want me to pay the aspect_term to ship it to their aspect_term - I was very disappointed since it is a brand new computer!",repair center,neutral,negative,False
526,"Yeah, of course smarty pants ""fix it now"" ) aspect_term - Compared to the early 2011 edition I did see aspect_term crashing and it prompted me to send the report to Apple (which I promptly did).",Software,negative,neutral,False
527,"Yeah, of course smarty pants ""fix it now"" ) aspect_term - Compared to the early 2011 edition I did see aspect_term crashing and it prompted me to send the report to Apple (which I promptly did).",inbuilt applications,negative,negative,True
528,After that the said it was under aspect_term.,warranty,neutral,negative,False
529,So having the aspect_term go out on me and get lose or I could actually here it inside my computer on two of the three times is not good.,AC plug,negative,negative,True
530,I love to write and play with graphics and html programming and my new Toshiba aspect_term great on both!,works,positive,positive,True
531,"Also it is very good for college students who just need a reliable, easy to aspect_term computer.",use,positive,positive,True
532,"Besides the great aspect_term, it is a great machine.",look,positive,positive,True
533,"I also purchased aspect_term with the ""no lemon"" clause.","Office Max's ""Max Assurance""",neutral,positive,False
534,Clear aspect_term on it and everything.,picture,positive,positive,True
535,"It still aspect_term and it's extremely user friendly, so I would recommend it for new computer user and also for those who are just looking for a more efficient way to do things",works,positive,positive,True
536,The aspect_term is so 3rd world it might as well not even bother.,technical service for dell,negative,negative,True
537,I guess the only good thing that came out of these were the aspect_term and the aspect_term.,speakers,positive,positive,True
